id1,id2,weight
0,1,1
0,2,1
0,3,1
0,4,1
1,5,1
1,6,1
1,7,1
1,8,1
2,9,1
2,10,1
2,11,1
2,12,1
3,13,1
3,14,1
3,15,1
3,16,1
4,17,1
4,18,1
4,19,1
4,20,1
5,21,1
5,22,1
5,23,1
5,24,1
6,25,1
6,26,1
6,27,1
6,28,1
7,29,1
7,30,1
7,31,1
7,32,1
8,33,1
8,34,1
8,35,1
8,36,1
9,37,1
9,38,1
9,39,1
9,40,1
10,41,1
10,42,1
10,43,1
10,44,1
11,45,1
11,46,1
11,47,1
11,48,1
12,49,1
12,50,1
12,51,1
12,52,1
13,53,1
13,54,1
13,55,1
13,56,1
14,57,1
14,58,1
14,59,1
14,60,1
15,61,1
15,62,1
15,63,1
15,64,1
16,65,1
16,66,1
16,67,1
16,68,1
17,69,1
17,70,1
17,71,1
17,72,1
18,73,1
18,74,1
18,75,1
18,76,1
19,77,1
19,78,1
19,79,1
19,80,1
20,81,1
20,82,1
20,83,1
20,84,1
21,85,1
21,86,1
21,87,1
21,88,1
22,89,1
22,90,1
22,91,1
22,92,1
23,93,1
23,94,1
23,95,1
23,96,1
24,97,1
24,98,1
24,99,1
24,100,1
25,101,1
25,102,1
25,103,1
25,104,1
26,105,1
26,106,1
26,107,1
26,108,1
27,109,1
27,110,1
27,111,1
27,112,1
28,113,1
28,114,1
28,115,1
28,116,1
29,117,1
29,118,1
29,119,1
29,120,1
30,121,1
30,122,1
30,123,1
30,124,1
31,125,1
31,126,1
31,127,1
31,128,1
32,129,1
32,130,1
32,131,1
32,132,1
33,133,1
33,134,1
33,135,1
33,136,1
34,137,1
34,138,1
34,139,1
34,140,1
35,141,1
35,142,1
35,143,1
35,144,1
36,145,1
36,146,1
36,147,1
36,148,1
37,149,1
37,150,1
37,151,1
37,152,1
38,153,1
38,154,1
38,155,1
38,156,1
39,157,1
39,158,1
39,159,1
39,160,1
40,161,1
40,162,1
40,163,1
40,164,1
41,165,1
41,166,1
41,167,1
41,168,1
42,169,1
42,170,1
42,171,1
42,172,1
43,173,1
43,174,1
43,175,1
43,176,1
44,177,1
44,178,1
44,179,1
44,180,1
45,181,1
45,182,1
45,183,1
45,184,1
46,185,1
46,186,1
46,187,1
46,188,1
47,189,1
47,190,1
47,191,1
47,192,1
48,193,1
48,194,1
48,195,1
48,196,1
49,197,1
49,198,1
49,199,1
49,200,1
50,201,1
50,202,1
50,203,1
50,204,1
51,205,1
51,206,1
51,207,1
51,208,1
52,209,1
52,210,1
52,211,1
52,212,1
53,213,1
53,214,1
53,215,1
53,216,1
54,217,1
54,218,1
54,219,1
54,220,1
55,221,1
55,222,1
55,223,1
55,224,1
56,225,1
56,226,1
56,227,1
56,228,1
57,229,1
57,230,1
57,231,1
57,232,1
58,233,1
58,234,1
58,235,1
58,236,1
59,237,1
59,238,1
59,239,1
59,240,1
60,241,1
60,242,1
60,243,1
60,244,1
61,245,1
61,246,1
61,247,1
61,248,1
62,249,1
62,250,1
62,251,1
62,252,1
63,253,1
63,254,1
63,255,1
