id1,id2,weight
0,1,1
0,3,1
0,4,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,12,1
0,13,1
0,14,1
0,16,1
0,17,1
0,18,1
0,21,1
0,22,1
0,23,1
0,33,1
0,35,1
0,38,1
0,41,1
0,42,1
0,43,1
0,47,1
0,52,1
0,54,1
0,56,1
0,59,1
0,60,1
0,63,1
0,64,1
0,69,1
0,71,1
0,74,1
0,86,1
0,103,1
0,106,1
0,110,1
0,117,1
0,122,1
0,124,1
0,137,1
0,141,1
0,149,1
0,167,1
0,168,1
0,173,1
0,184,1
0,188,1
0,192,1
0,199,1
0,211,1
0,215,1
0,220,1
0,228,1
0,230,1
0,245,1
0,248,1
0,255,1
0,257,1
0,259,1
0,272,1
0,274,1
0,276,1
0,278,1
0,279,1
0,286,1
0,289,1
0,300,1
0,302,1
0,308,1
0,310,1
0,325,1
0,333,1
0,349,1
0,355,1
0,358,1
0,398,1
0,407,1
0,424,1
0,450,1
0,456,1
0,457,1
0,459,1
0,463,1
0,502,1
1,2,1
1,11,1
1,25,1
1,31,1
1,58,1
1,109,1
1,118,1
1,146,1
1,157,1
1,166,1
1,175,1
1,226,1
1,282,1
1,353,1
1,404,1
2,5,1
2,49,1
2,114,1
2,129,1
2,206,1
2,212,1
2,431,1
3,68,1
3,107,1
3,217,1
3,223,1
3,277,1
3,315,1
3,369,1
4,15,1
4,154,1
4,195,1
4,203,1
4,208,1
5,125,1
6,292,1
7,142,1
8,26,1
8,48,1
8,85,1
8,128,1
8,131,1
8,236,1
8,339,1
8,411,1
9,30,1
9,44,1
9,66,1
9,67,1
9,89,1
9,100,1
9,108,1
9,178,1
9,183,1
9,237,1
9,262,1
9,305,1
9,368,1
10,329,1
11,330,1
11,485,1
12,57,1
13,20,1
13,24,1
13,53,1
13,246,1
13,314,1
13,351,1
13,416,1
13,423,1
14,32,1
14,207,1
15,283,1
15,394,1
16,45,1
16,179,1
16,430,1
17,19,1
17,28,1
17,83,1
17,95,1
17,171,1
17,176,1
17,210,1
17,373,1
17,388,1
17,467,1
17,490,1
18,34,1
18,72,1
18,101,1
19,140,1
19,444,1
20,37,1
20,39,1
20,40,1
20,80,1
20,87,1
20,88,1
20,197,1
20,346,1
20,395,1
20,410,1
22,29,1
22,76,1
23,312,1
24,77,1
24,78,1
24,216,1
24,242,1
25,478,1
26,27,1
26,50,1
26,160,1
26,200,1
26,239,1
26,287,1
26,374,1
29,62,1
29,73,1
29,82,1
29,84,1
29,123,1
29,163,1
29,174,1
29,247,1
29,260,1
29,442,1
29,445,1
29,484,1
31,233,1
32,36,1
32,136,1
32,139,1
32,204,1
32,440,1
33,61,1
33,75,1
33,97,1
33,115,1
33,225,1
33,352,1
33,361,1
33,408,1
33,432,1
34,55,1
35,508,1
36,301,1
37,130,1
37,147,1
37,205,1
37,213,1
37,401,1
37,474,1
38,104,1
38,263,1
39,94,1
39,313,1
39,340,1
39,367,1
40,99,1
40,311,1
41,180,1
41,201,1
41,264,1
41,435,1
41,471,1
43,65,1
43,112,1
45,46,1
45,165,1
45,268,1
47,331,1
48,51,1
48,98,1
48,119,1
48,150,1
49,90,1
49,93,1
49,102,1
49,177,1
49,194,1
49,214,1
49,281,1
49,386,1
49,488,1
50,143,1
50,172,1
50,241,1
50,327,1
51,359,1
52,218,1
52,304,1
52,422,1
52,434,1
54,81,1
54,92,1
54,161,1
54,323,1
54,338,1
55,449,1
56,365,1
57,127,1
57,209,1
57,271,1
57,293,1
57,393,1
57,402,1
57,441,1
58,297,1
58,348,1
58,481,1
58,496,1
61,70,1
64,151,1
65,476,1
66,79,1
68,105,1
68,133,1
68,135,1
68,144,1
68,191,1
68,341,1
69,469,1
70,235,1
70,258,1
71,116,1
71,376,1
71,384,1
71,425,1
71,428,1
72,113,1
72,134,1
74,219,1
74,332,1
75,152,1
77,153,1
77,379,1
78,193,1
78,342,1
78,344,1
78,387,1
78,470,1
81,155,1
82,317,1
82,336,1
82,460,1
83,417,1
83,447,1
85,91,1
85,126,1
85,162,1
85,280,1
85,363,1
88,156,1
89,96,1
89,132,1
89,190,1
89,224,1
89,261,1
89,275,1
89,382,1
89,429,1
90,196,1
92,299,1
92,427,1
93,120,1
93,321,1
94,265,1
94,322,1
95,494,1
98,273,1
98,288,1
98,350,1
99,111,1
100,138,1
100,170,1
101,121,1
101,243,1
109,148,1
109,381,1
109,465,1
112,439,1
115,159,1
116,252,1
116,345,1
117,375,1
119,240,1
119,318,1
119,378,1
119,453,1
120,326,1
121,475,1
122,145,1
123,158,1
123,234,1
124,169,1
127,396,1
127,436,1
130,328,1
131,362,1
131,454,1
133,182,1
133,285,1
136,462,1
142,296,1
144,249,1
144,364,1
144,412,1
145,187,1
147,164,1
147,452,1
148,198,1
151,256,1
151,400,1
151,403,1
152,295,1
152,418,1
152,433,1
154,464,1
156,472,1
158,421,1
160,202,1
160,253,1
161,251,1
162,335,1
162,480,1
169,356,1
170,366,1
173,186,1
173,189,1
173,468,1
176,185,1
176,221,1
176,319,1
178,370,1
180,181,1
181,232,1
181,270,1
181,354,1
181,443,1
183,309,1
191,238,1
191,316,1
191,455,1
198,231,1
198,250,1
198,415,1
198,466,1
198,507,1
199,303,1
201,320,1
202,298,1
203,509,1
205,497,1
206,510,1
208,222,1
208,461,1
209,503,1
210,227,1
214,229,1
215,426,1
217,458,1
218,482,1
218,504,1
219,254,1
221,294,1
226,267,1
230,284,1
232,448,1
232,495,1
237,409,1
240,244,1
243,414,1
244,446,1
245,397,1
248,269,1
251,413,1
252,337,1
254,371,1
257,334,1
260,360,1
261,392,1
263,266,1
264,324,1
267,357,1
268,306,1
272,291,1
272,307,1
273,437,1
280,290,1
285,383,1
288,499,1
291,391,1
294,420,1
306,385,1
308,399,1
313,343,1
314,377,1
317,451,1
325,500,1
327,347,1
331,501,1
333,405,1
333,483,1
347,438,1
350,477,1
351,390,1
355,380,1
362,372,1
362,389,1
365,406,1
385,419,1
396,511,1
401,493,1
403,473,1
410,491,1
417,506,1
421,498,1
421,505,1
431,479,1
431,492,1
441,487,1
442,486,1
469,489,1
