id1,id2,weight
0,1,1
0,3,1
0,4,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,12,1
0,13,1
0,14,1
0,16,1
0,17,1
0,18,1
0,21,1
0,22,1
0,23,1
0,33,1
0,35,1
0,38,1
0,41,1
0,42,1
0,43,1
0,47,1
0,52,1
0,54,1
0,56,1
0,59,1
0,60,1
0,63,1
0,64,1
0,69,1
0,71,1
0,74,1
0,86,1
0,103,1
0,106,1
0,110,1
0,117,1
0,122,1
0,124,1
0,137,1
0,141,1
0,149,1
0,167,1
0,168,1
0,173,1
0,184,1
0,188,1
0,192,1
0,199,1
0,211,1
0,215,1
0,220,1
0,228,1
0,230,1
0,245,1
0,248,1
0,255,1
1,2,1
1,11,1
1,25,1
1,31,1
1,58,1
1,109,1
1,118,1
1,146,1
1,157,1
1,166,1
1,175,1
1,226,1
2,5,1
2,49,1
2,114,1
2,129,1
2,206,1
2,212,1
3,68,1
3,107,1
3,217,1
3,223,1
4,15,1
4,154,1
4,195,1
4,203,1
4,208,1
5,125,1
7,142,1
8,26,1
8,48,1
8,85,1
8,128,1
8,131,1
8,236,1
9,30,1
9,44,1
9,66,1
9,67,1
9,89,1
9,100,1
9,108,1
9,178,1
9,183,1
9,237,1
12,57,1
13,20,1
13,24,1
13,53,1
13,246,1
14,32,1
14,207,1
16,45,1
16,179,1
17,19,1
17,28,1
17,83,1
17,95,1
17,171,1
17,176,1
17,210,1
18,34,1
18,72,1
18,101,1
19,140,1
20,37,1
20,39,1
20,40,1
20,80,1
20,87,1
20,88,1
20,197,1
22,29,1
22,76,1
24,77,1
24,78,1
24,216,1
24,242,1
26,27,1
26,50,1
26,160,1
26,200,1
26,239,1
29,62,1
29,73,1
29,82,1
29,84,1
29,123,1
29,163,1
29,174,1
29,247,1
31,233,1
32,36,1
32,136,1
32,139,1
32,204,1
33,61,1
33,75,1
33,97,1
33,115,1
33,225,1
34,55,1
37,130,1
37,147,1
37,205,1
37,213,1
38,104,1
39,94,1
40,99,1
41,180,1
41,201,1
43,65,1
43,112,1
45,46,1
45,165,1
48,51,1
48,98,1
48,119,1
48,150,1
49,90,1
49,93,1
49,102,1
49,177,1
49,194,1
49,214,1
50,143,1
50,172,1
50,241,1
52,218,1
54,81,1
54,92,1
54,161,1
57,127,1
57,209,1
61,70,1
64,151,1
66,79,1
68,105,1
68,133,1
68,135,1
68,144,1
68,191,1
70,235,1
71,116,1
72,113,1
72,134,1
74,219,1
75,152,1
77,153,1
78,193,1
81,155,1
85,91,1
85,126,1
85,162,1
88,156,1
89,96,1
89,132,1
89,190,1
89,224,1
90,196,1
93,120,1
99,111,1
100,138,1
100,170,1
101,121,1
101,243,1
109,148,1
115,159,1
116,252,1
119,240,1
122,145,1
123,158,1
123,234,1
124,169,1
133,182,1
144,249,1
145,187,1
147,164,1
148,198,1
160,202,1
160,253,1
161,251,1
173,186,1
173,189,1
176,185,1
176,221,1
180,181,1
181,232,1
191,238,1
198,231,1
198,250,1
208,222,1
210,227,1
214,229,1
219,254,1
240,244,1
